Year,Motivation,Laureate ID,Laureate Type,Full Name,Birth Country,Birth Year,Age,Sex,Organization Name,Chemistry,Economics,Literature,Medicine,Peace,Physics,Share 1/1,Share 1/2,Share 1/3,Share 1/4
1989,"""for their discovery of catalytic properties of RNA""",274,0,Thomas R. Cech,United States of America,1947.0,42.0,0.0,University of Colorado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1989,"""for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures""",703,0,Trygve Haavelmo,Norway,1911.0,78.0,0.0,University of Oslo,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1989,"""for a rich and intensive prose, which with restrained compassion forms a challenging vision of man's vulnerability""",666,0,Camilo José Cela,Spain,1916.0,73.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1989,"""for their discovery of the cellular origin of retroviral oncogenes""",440,0,J. Michael Bishop,United States of America,1936.0,53.0,0.0,University of California School of Medicine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1989,"""for their discovery of the cellular origin of retroviral oncogenes""",441,0,Harold E. Varmus,United States of America,1939.0,50.0,0.0,University of California School of Medicine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1989,"""for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks""",135,0,Norman F. Ramsey,United States of America,1915.0,74.0,0.0,Harvard University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1989,"""for the development of the ion trap technique""",136,0,Hans G. Dehmelt,Prussia (Germany),1922.0,67.0,0.0,University of Washington,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1989,"""for the development of the ion trap technique""",137,0,Wolfgang Paul,Germany,1913.0,76.0,0.0,University of Bonn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1990,"""for his development of the theory and methodology of organic synthesis""",275,0,Elias James Corey,United States of America,1928.0,62.0,0.0,Harvard University,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1990,"""for their pioneering work in the theory of financial economics""",704,0,Harry M. Markowitz,United States of America,1927.0,63.0,0.0,City University of New York,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1990,"""for their pioneering work in the theory of financial economics""",705,0,Merton H. Miller,United States of America,1923.0,67.0,0.0,University of Chicago,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1990,"""for their pioneering work in the theory of financial economics""",706,0,William F. Sharpe,United States of America,1934.0,56.0,0.0,Stanford University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1990,"""for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity""",667,0,Octavio Paz,Mexico,1914.0,76.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1990,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",442,0,Joseph E. Murray,United States of America,1919.0,71.0,0.0,Brigham and Women's Hospital,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1990,"""for their discoveries concerning organ and cell transplantation in the treatment of human disease""",443,0,E. Donnall Thomas,United States of America,1920.0,70.0,0.0,Fred Hutchinson Cancer Research Center,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1990,"""for his leading role in the peace process which today characterizes important parts of the international community""",552,0,Mikhail Sergeyevich Gorbachev,Union of Soviet Socialist Republics (Russia),1931.0,59.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1990,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",138,0,Jerome I. Friedman,United States of America,1930.0,60.0,0.0,Massachusetts Institute of Technology (MIT),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1990,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",139,0,Henry W. Kendall,United States of America,1926.0,64.0,0.0,Massachusetts Institute of Technology (MIT),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1990,"""for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics""",140,0,Richard E. Taylor,Canada,1929.0,61.0,0.0,Stanford University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1991,"""for his contributions to the development of the methodology of high resolution nuclear magnetic resonance (NMR) spectroscopy""",276,0,Richard R. Ernst,Switzerland,1933.0,58.0,0.0,Eidgenössische Technische Hochschule (Swiss Federal Institute of Technology),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1991,"""for his discovery and clarification of the significance of transaction costs and property rights for the institutional structure and functioning of the economy""",707,0,Ronald H. Coase,United Kingdom,1910.0,81.0,0.0,University of Chicago,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1991,"""who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity""",668,0,Nadine Gordimer,South Africa,1923.0,68.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1991,"""for their discoveries concerning the function of single ion channels in cells""",444,0,Erwin Neher,Germany,1944.0,47.0,0.0,Max-Planck-Institut für Biophysikalische Chemie,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1991,"""for their discoveries concerning the function of single ion channels in cells""",445,0,Bert Sakmann,Germany,1942.0,49.0,0.0,Max-Planck-Institut für medizinische Forschung,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1991,"""for discovering that methods developed for studying order phenomena in simple systems can be generalized to more complex forms of matter, in particular to liquid crystals and polymers""",141,0,Pierre-Gilles de Gennes,France,1932.0,59.0,0.0,Collège de France,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1992,"""for his contributions to the theory of electron transfer reactions in chemical systems""",277,0,Rudolph A. Marcus,Canada,1923.0,69.0,0.0,California Institute of Technology (Caltech),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1992,"""for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction, including nonmarket behaviour""",708,0,Gary S. Becker,United States of America,1930.0,62.0,0.0,University of Chicago,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1992,"""for a poetic oeuvre of great luminosity, sustained by a historical vision, the outcome of a multicultural commitment""",669,0,Derek Walcott,Saint Lucia,1930.0,62.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1992,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",446,0,Edmond H. Fischer,China,1920.0,72.0,0.0,University of Washington,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1992,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",447,0,Edwin G. Krebs,United States of America,1918.0,74.0,0.0,University of Washington,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1992,"""in recognition of her work for social justice and ethno-cultural reconciliation based on respect for the rights of indigenous peoples""",554,0,Rigoberta Menchú Tum,Guatemala,1959.0,33.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1992,"""for his invention and development of particle detectors, in particular the multiwire proportional chamber""",142,0,Georges Charpak,Poland,1924.0,68.0,0.0,École Supérieure de Physique et Chimie,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1993,"""for contributions to the developments of methods within DNA-based chemistry; for his invention of the polymerase chain reaction (PCR) method""",278,0,Kary B. Mullis,United States of America,1944.0,49.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,"""for contributions to the developments of methods within DNA-based chemistry; for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies""",279,0,Michael Smith,United Kingdom,1932.0,61.0,0.0,University of British Columbia,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",709,0,Robert W. Fogel,United States of America,1927.0,66.0,0.0,University of Chicago,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,"""for having renewed research in economic history by applying economic theory and quantitative methods in order to explain economic and institutional change""",710,0,Douglass C. North,United States of America,1920.0,73.0,0.0,Washington University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,"""who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality""",670,0,Toni Morrison,United States of America,1931.0,62.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1993,"""for their discoveries of split genes""",448,0,Richard J. Roberts,United Kingdom,1943.0,50.0,0.0,New England Biolabs,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,"""for their discoveries of split genes""",449,0,Phillip A. Sharp,United States of America,1944.0,49.0,0.0,"Massachusetts Institute of Technology (MIT), Center for Cancer Research",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1993,"""for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa""",555,0,Nelson Mandela,South Africa,1918.0,75.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1993,"""for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa""",556,0,Frederik Willem de Klerk,South Africa,1936.0,57.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1993,"""for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation""",143,0,Russell A. Hulse,United States of America,1950.0,43.0,0.0,Princeton University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1993,"""for the discovery of a new type of pulsar, a discovery that has opened up new possibilities for the study of gravitation""",144,0,Joseph H. Taylor Jr.,United States of America,1941.0,52.0,0.0,Princeton University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1994,"""for his contribution to carbocation chemistry""",280,0,George A. Olah,Hungary,1927.0,67.0,0.0,University of Southern California,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1994,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",711,0,John C. Harsanyi,Hungary,1920.0,74.0,0.0,University of California,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1994,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",712,0,John F. Nash Jr.,United States of America,1928.0,66.0,0.0,Princeton University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1994,"""for their pioneering analysis of equilibria in the theory of non-cooperative games""",713,0,Reinhard Selten,Germany (Poland),1930.0,64.0,0.0,Rheinische Friedrich-Wilhelms-Universität,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1994,"""who with poetic force creates an imagined world, where life and myth condense to form a disconcerting picture of the human predicament today""",671,0,Kenzaburo Oe,Japan,1935.0,59.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1994,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",450,0,Alfred G. Gilman,United States of America,1941.0,53.0,0.0,University of Texas Southwestern Medical Center at Dallas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1994,"""for their discovery of G-proteins and the role of these proteins in signal transduction in cells""",451,0,Martin Rodbell,United States of America,1925.0,69.0,0.0,National Institute of Environmental Health Sciences,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1994,"""for their efforts to create peace in the Middle East""",557,0,Yasser Arafat,Egypt,1929.0,65.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1994,"""for their efforts to create peace in the Middle East""",558,0,Shimon Peres,Poland (Belarus),1923.0,71.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1994,"""for their efforts to create peace in the Middle East""",559,0,Yitzhak Rabin,British Mandate of Palestine (Israel),1922.0,72.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1994,"""for pioneering contributions to the development of neutron scattering techniques for studies of condensed matter; for the development of neutron spectroscopy""",145,0,Bertram N. Brockhouse,Canada,1918.0,76.0,0.0,McMaster University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1994,"""for pioneering contributions to the development of neutron scattering techniques for studies of condensed matter; for the development of the neutron diffraction technique""",146,0,Clifford G. Shull,United States of America,1915.0,79.0,0.0,Massachusetts Institute of Technology (MIT),0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1995,"""for their work in atmospheric chemistry, particularly concerning the formation and decomposition of ozone""",281,0,Paul J. Crutzen,Netherlands,1933.0,62.0,0.0,Max-Planck-Institut für Chemie,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995,"""for their work in atmospheric chemistry, particularly concerning the formation and decomposition of ozone""",282,0,Mario J. Molina,Mexico,1943.0,52.0,0.0,Massachusetts Institute of Technology (MIT),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995,"""for their work in atmospheric chemistry, particularly concerning the formation and decomposition of ozone""",283,0,F. Sherwood Rowland,United States of America,1927.0,68.0,0.0,University of California,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1995,"""for having developed and applied the hypothesis of rational expectations, and thereby having transformed macroeconomic analysis and deepened our understanding of economic policy""",714,0,Robert E. Lucas Jr.,United States of America,1937.0,58.0,0.0,University of Chicago,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1995,"""for works of lyrical beauty and ethical depth, which exalt everyday miracles and the living past""",672,0,Seamus Heaney,Northern Ireland,1939.0,56.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1995,"""for their discoveries concerning the genetic control of early embryonic development""",452,0,Edward B. Lewis,United States of America,1918.0,77.0,0.0,California Institute of Technology (Caltech),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1995,"""for their discoveries concerning the genetic control of early embryonic development""",453,0,Christiane Nüsslein-Volhard,Germany,1942.0,53.0,1.0,Max-Planck-Institut für Entwicklungsbiologie,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1995,"""for their discoveries concerning the genetic control of early embryonic development""",454,0,Eric F. Wieschaus,United States of America,1947.0,48.0,0.0,Princeton University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1995,"""for their efforts to diminish the part played by nuclear arms in international politics and, in the longer run, to eliminate such arms""",560,0,Joseph Rotblat,Russian Empire (Poland),1908.0,87.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1995,"""for pioneering contributions to the development of neutron scattering techniques for studies of condensed matter; for the discovery of the tau lepton""",147,0,Martin L. Perl,United States of America,1927.0,68.0,0.0,Stanford University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1995,"""for pioneering contributions to the development of neutron scattering techniques for studies of condensed matter; for the detection of the neutrino""",148,0,Frederick Reines,United States of America,1918.0,77.0,0.0,University of California,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1996,"""for their discovery of fullerenes""",284,0,Robert F. Curl Jr.,United States of America,1933.0,63.0,0.0,Rice University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1996,"""for their discovery of fullerenes""",285,0,Sir Harold W. Kroto,United Kingdom,1939.0,57.0,0.0,University of Sussex,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1996,"""for their discovery of fullerenes""",286,0,Richard E. Smalley,United States of America,1943.0,53.0,0.0,Rice University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1996,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",715,0,James A. Mirrlees,Scotland,1936.0,60.0,0.0,University of Cambridge,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996,"""for their fundamental contributions to the economic theory of incentives under asymmetric information""",716,0,William Vickrey,Canada,1914.0,82.0,0.0,Columbia University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1996,"""for poetry that with ironic precision allows the historical and biological context to come to light in fragments of human reality""",673,0,Wislawa Szymborska,Poland,1923.0,73.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1996,"""for their discoveries concerning the specificity of the cell mediated immune defence""",455,0,Peter C. Doherty,Australia,1940.0,56.0,0.0,St. Jude Children's Research Hospital,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1996,"""for their discoveries concerning the specificity of the cell mediated immune defence""",456,0,Rolf M. Zinkernagel,Switzerland,1944.0,52.0,0.0,"University of Zurich, Institute of Experimental Immunology",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1996,"""for their work towards a just and peaceful solution to the conflict in East Timor""",562,0,Carlos Filipe Ximenes Belo,East Timor,1948.0,48.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
